Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 18/08/2021
TIME       : 20:27:52
FILENAME   : C:\Users\JOKAM LINE\Documents\ProSEP\Mission\Juillet2021\Data\Datalogger\PROSEP\CSV\Douka_Longo_210818202752_X0709.CSV
CREATED BY : Diver-Office 11.2.0.1
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..06-X0709  317.
  Instrument number       =          UTC+1     
                          =0
  Location                =Douka_Longo
  Sample period           =M60
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =30,000    ms/cm


[Series settings]
  Serial number           =..06-X0709  317.
  Instrument number       =          UTC+1     
  Location                =Douka_Longo
  Sample period           =00 00:60:00 0
  Sample method           =T   
  Start date / time       =00:00:12 24/03/21
  End date / time         =00:00:10 17/08/21
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =30,000    ms/cm


Date/time;Pressure[cmH2O];Temperature[°C];1:Conductivity[ms/cm]
2021/07/02 07:00:00;1009,758;26,167;0,000
2021/07/02 08:00:00;1009,875;27,367;0,000
2021/07/02 09:00:00;1009,992;28,640;0,000
2021/07/02 10:00:00;1009,992;30,020;0,000
2021/07/02 11:00:00;1009,233;30,410;0,000
2021/07/02 12:00:00;1008,417;31,140;0,000
2021/07/02 13:00:00;1007,658;32,027;0,000
2021/07/02 14:00:00;1006,783;32,830;0,000
2021/07/02 15:00:00;1005,617;33,637;0,000
2021/07/02 16:00:00;1005,675;37,170;0,000
2021/07/02 17:00:00;1005,442;36,180;0,000
2021/07/02 18:00:00;1005,617;31,483;0,000
2021/07/02 19:00:00;1008,942;23,763;0,001
2021/07/02 20:00:00;1011,042;22,970;0,001
2021/07/02 21:00:00;1011,683;23,280;0,001
2021/07/02 22:00:00;1012,967;24,100;0,001
2021/07/02 23:00:00;1013,258;24,610;0,001
2021/07/03 00:00:00;1012,617;24,590;0,001
2021/07/03 01:00:00;1009,350;23,463;0,001
2021/07/03 02:00:00;1008,242;23,383;0,001
2021/07/03 03:00:00;1006,258;23,067;0,001
2021/07/03 04:00:00;1005,792;22,547;0,001
2021/07/03 05:00:00;1006,375;22,680;0,001
2021/07/03 06:00:00;1007,658;22,563;0,001
2021/07/03 07:00:00;1008,475;23,190;0,001
2021/07/03 08:00:00;1009,175;23,410;0,001
2021/07/03 09:00:00;1009,758;24,353;0,001
2021/07/03 10:00:00;1010,225;25,773;0,001
2021/07/03 11:00:00;1009,408;26,950;0,000
2021/07/03 12:00:00;1008,942;28,620;0,000
2021/07/03 13:00:00;1042,075;29,160;0,095
2021/07/03 14:00:00;1057,358;29,217;0,093
2021/07/03 15:00:00;1060,742;28,707;0,097
2021/07/03 16:00:00;1059,983;28,077;0,093
2021/07/03 17:00:00;1055,142;27,647;0,080
2021/07/03 18:00:00;1050,358;27,353;0,073
2021/07/03 19:00:00;1045,517;27,193;0,069
2021/07/03 20:00:00;1041,142;27,090;0,069
2021/07/03 21:00:00;1037,233;26,997;0,070
2021/07/03 22:00:00;1034,900;26,910;0,072
2021/07/03 23:00:00;1032,567;26,850;0,074
2021/07/04 00:00:00;1029,883;26,760;0,075
2021/07/04 01:00:00;1027,725;26,700;0,077
2021/07/04 02:00:00;1025,683;26,640;0,078
2021/07/04 03:00:00;1024,283;26,587;0,079
2021/07/04 04:00:00;1023,058;26,547;0,079
2021/07/04 05:00:00;1021,483;26,510;0,080
2021/07/04 06:00:00;1021,017;26,443;0,080
2021/07/04 07:00:00;1020,375;26,400;0,081
2021/07/04 08:00:00;1020,375;26,520;0,082
2021/07/04 09:00:00;1019,092;26,803;0,083
2021/07/04 10:00:00;1018,217;27,243;0,083
2021/07/04 11:00:00;1017,225;27,603;0,083
2021/07/04 12:00:00;1016,000;27,917;0,082
2021/07/04 13:00:00;1014,250;28,047;0,083
2021/07/04 14:00:00;1012,558;28,287;0,049
2021/07/04 15:00:00;1011,275;29,173;0,008
2021/07/04 16:00:00;1010,342;32,260;0,006
2021/07/04 17:00:00;1008,592;31,737;0,005
2021/07/04 18:00:00;1007,892;28,263;0,005
2021/07/04 19:00:00;1007,425;27,380;0,005
2021/07/04 20:00:00;1008,533;26,963;0,005
2021/07/04 21:00:00;1009,175;26,800;0,005
2021/07/04 22:00:00;1009,583;26,330;0,005
2021/07/04 23:00:00;1008,533;26,067;0,005
2021/07/05 00:00:00;1008,067;25,663;0,005
2021/07/05 01:00:00;1008,067;25,613;0,005
2021/07/05 02:00:00;1007,892;25,770;0,005
2021/07/05 03:00:00;1008,067;25,560;0,004
2021/07/05 04:00:00;1008,125;25,393;0,004
2021/07/05 05:00:00;1009,992;25,340;0,004
2021/07/05 06:00:00;1010,458;25,387;0,004
2021/07/05 07:00:00;1010,867;25,557;0,004
2021/07/05 08:00:00;1011,275;26,410;0,003
2021/07/05 09:00:00;1011,625;27,203;0,002
2021/07/05 10:00:00;1011,450;28,267;0,001
2021/07/05 11:00:00;1010,633;29,373;0,000
2021/07/05 12:00:00;1009,700;30,023;0,000
2021/07/05 13:00:00;1008,767;30,147;0,000
2021/07/05 14:00:00;1008,300;30,820;0,000
2021/07/05 15:00:00;1008,125;31,157;0,000
2021/07/05 16:00:00;1007,950;32,263;0,000
2021/07/05 17:00:00;1007,367;35,267;0,000
2021/07/05 18:00:00;1007,483;30,243;0,000
2021/07/05 19:00:00;1007,892;27,780;0,000
2021/07/05 20:00:00;1007,833;27,317;0,000
2021/07/05 21:00:00;1008,942;26,740;0,000
2021/07/05 22:00:00;1010,108;26,393;0,000
2021/07/05 23:00:00;1010,108;25,977;0,000
2021/07/06 00:00:00;1009,292;25,827;0,000
2021/07/06 01:00:00;1009,408;25,763;0,000
2021/07/06 02:00:00;1007,775;24,057;0,000
2021/07/06 03:00:00;1007,075;23,190;0,000
2021/07/06 04:00:00;1007,658;22,850;0,000
2021/07/06 05:00:00;1007,658;22,807;0,000
2021/07/06 06:00:00;1007,833;22,910;0,000
2021/07/06 07:00:00;1008,592;23,723;0,000
2021/07/06 08:00:00;1009,058;25,777;0,000
2021/07/06 09:00:00;1009,583;27,467;0,000
2021/07/06 10:00:00;1009,583;28,677;0,000
2021/07/06 11:00:00;1009,408;28,927;0,000
2021/07/06 12:00:00;1008,767;29,627;0,000
2021/07/06 13:00:00;1008,125;30,267;0,000
2021/07/06 14:00:00;1007,017;30,593;0,000
2021/07/06 15:00:00;1006,025;31,290;0,000
2021/07/06 16:00:00;1005,675;33,943;0,000
2021/07/06 17:00:00;1005,383;35,757;0,000
2021/07/06 18:00:00;1005,150;30,053;0,000
2021/07/06 19:00:00;1006,025;27,527;0,000
2021/07/06 20:00:00;1006,433;26,863;0,000
2021/07/06 21:00:00;1006,608;26,507;0,000
2021/07/06 22:00:00;1006,958;26,537;0,000
2021/07/06 23:00:00;1007,600;26,033;0,000
2021/07/07 00:00:00;1007,308;25,527;0,000
2021/07/07 01:00:00;1007,250;25,330;0,000
2021/07/07 02:00:00;1006,492;25,257;0,000
2021/07/07 03:00:00;1006,550;24,933;0,000
2021/07/07 04:00:00;1006,842;24,757;0,000
2021/07/07 05:00:00;1007,658;24,797;0,000
2021/07/07 06:00:00;1007,658;24,620;0,000
2021/07/07 07:00:00;1008,125;25,047;0,000
2021/07/07 08:00:00;1009,000;26,347;0,000
2021/07/07 09:00:00;1010,050;27,540;0,000
2021/07/07 10:00:00;1010,167;29,070;0,000
2021/07/07 11:00:00;1009,700;30,023;0,000
2021/07/07 12:00:00;1008,942;30,480;0,000
2021/07/07 13:00:00;1008,300;30,290;0,000
2021/07/07 14:00:00;1008,008;26,173;0,000
2021/07/07 15:00:00;1007,658;23,607;0,004
2021/07/07 16:00:00;1007,658;24,993;0,004
2021/07/07 17:00:00;1007,892;25,040;0,004
2021/07/07 18:00:00;1008,592;25,177;0,004
2021/07/07 19:00:00;1008,883;25,167;0,004
2021/07/07 20:00:00;1019,092;27,160;0,135
2021/07/07 21:00:00;1026,325;26,833;0,101
2021/07/07 22:00:00;1026,617;26,670;0,096
2021/07/07 23:00:00;1024,458;26,563;0,099
2021/07/08 00:00:00;1022,417;26,467;0,100
2021/07/08 01:00:00;1019,617;26,393;0,101
2021/07/08 02:00:00;1016,233;26,317;0,105
2021/07/08 03:00:00;1013,550;26,247;0,107
2021/07/08 04:00:00;1011,217;26,013;0,069
2021/07/08 05:00:00;1008,358;25,267;0,005
2021/07/08 06:00:00;1007,775;24,623;0,005
2021/07/08 07:00:00;1008,708;24,910;0,005
2021/07/08 08:00:00;1009,467;26,057;0,005
2021/07/08 09:00:00;1009,875;26,637;0,004
2021/07/08 10:00:00;1010,050;28,157;0,004
2021/07/08 11:00:00;1009,758;28,680;0,003
2021/07/08 12:00:00;1009,992;30,093;0,001
2021/07/08 13:00:00;1008,883;30,903;0,000
2021/07/08 14:00:00;1007,600;31,133;0,000
2021/07/08 15:00:00;1006,725;30,970;0,000
2021/07/08 16:00:00;1006,725;30,007;0,000
2021/07/08 17:00:00;1007,658;29,217;0,000
2021/07/08 18:00:00;1007,542;26,680;0,000
2021/07/08 19:00:00;1008,242;26,290;0,000
2021/07/08 20:00:00;1009,933;26,217;0,000
2021/07/08 21:00:00;1009,992;25,397;0,000
2021/07/08 22:00:00;1011,217;25,097;0,000
2021/07/08 23:00:00;1011,625;24,877;0,000
2021/07/09 00:00:00;1011,567;24,847;0,000
2021/07/09 01:00:00;1010,575;24,483;0,000
2021/07/09 02:00:00;1011,333;24,343;0,000
2021/07/09 03:00:00;1011,100;23,600;0,004
2021/07/09 04:00:00;1013,200;24,700;0,012
2021/07/09 05:00:00;1016,817;25,533;0,126
2021/07/09 06:00:00;1017,458;25,653;0,115
2021/07/09 07:00:00;1019,267;25,763;0,107
2021/07/09 08:00:00;1020,258;25,673;0,101
2021/07/09 09:00:00;1020,550;25,627;0,116
2021/07/09 10:00:00;1018,858;26,040;0,120
2021/07/09 11:00:00;1016,000;26,833;0,117
2021/07/09 12:00:00;1014,133;27,833;0,038
2021/07/09 13:00:00;1012,092;28,740;0,007
2021/07/09 14:00:00;1010,342;28,280;0,005
2021/07/09 15:00:00;1008,708;27,207;0,005
2021/07/09 16:00:00;1008,942;30,797;0,004
2021/07/09 17:00:00;1008,300;34,960;0,000
2021/07/09 18:00:00;1008,475;28,743;0,000
2021/07/09 19:00:00;1008,825;26,697;0,000
2021/07/09 20:00:00;1009,408;26,157;0,000
2021/07/09 21:00:00;1009,758;26,093;0,001
2021/07/09 22:00:00;1010,225;26,353;0,001
2021/07/09 23:00:00;1010,692;26,217;0,001
2021/07/10 00:00:00;1010,575;25,550;0,001
2021/07/10 01:00:00;1010,225;25,310;0,001
2021/07/10 02:00:00;1010,108;25,233;0,001
2021/07/10 03:00:00;1010,108;25,033;0,001
2021/07/10 04:00:00;1009,758;24,860;0,001
2021/07/10 05:00:00;1010,108;24,683;0,001
2021/07/10 06:00:00;1010,225;24,633;0,001
2021/07/10 07:00:00;1011,333;25,087;0,001
2021/07/10 08:00:00;1011,625;26,303;0,001
2021/07/10 09:00:00;1012,325;27,673;0,000
2021/07/10 10:00:00;1012,383;28,663;0,000
2021/07/10 11:00:00;1012,092;29,413;0,000
2021/07/10 12:00:00;1011,275;30,013;0,000
2021/07/10 13:00:00;1010,167;30,357;0,000
2021/07/10 14:00:00;1008,942;30,067;0,000
2021/07/10 15:00:00;1007,833;30,380;0,000
2021/07/10 16:00:00;1007,250;32,683;0,000
2021/07/10 17:00:00;1007,250;35,067;0,000
2021/07/10 18:00:00;1006,900;29,390;0,000
2021/07/10 19:00:00;1007,542;27,113;0,000
2021/07/10 20:00:00;1008,183;26,340;0,000
2021/07/10 21:00:00;1009,175;25,867;0,000
2021/07/10 22:00:00;1010,225;25,670;0,001
2021/07/10 23:00:00;1010,400;25,400;0,001
2021/07/11 00:00:00;1010,108;25,183;0,001
2021/07/11 01:00:00;1009,175;24,880;0,001
2021/07/11 02:00:00;1008,883;24,713;0,001
2021/07/11 03:00:00;1009,058;24,533;0,001
2021/07/11 04:00:00;1008,825;24,293;0,001
2021/07/11 05:00:00;1008,825;24,093;0,001
2021/07/11 06:00:00;1009,350;24,047;0,001
2021/07/11 07:00:00;1010,283;24,917;0,001
2021/07/11 08:00:00;1011,042;26,243;0,000
2021/07/11 09:00:00;1010,692;27,527;0,000
2021/07/11 10:00:00;1010,692;28,523;0,000
2021/07/11 11:00:00;1009,992;29,200;0,000
2021/07/11 12:00:00;1009,408;29,783;0,000
2021/07/11 13:00:00;1009,233;30,947;0,000
2021/07/11 14:00:00;1008,417;31,190;0,000
2021/07/11 15:00:00;1007,717;31,707;0,000
2021/07/11 16:00:00;1007,600;32,927;0,000
2021/07/11 17:00:00;1007,250;34,433;0,000
2021/07/11 18:00:00;1006,433;30,130;0,000
2021/07/11 19:00:00;1007,075;27,797;0,000
2021/07/11 20:00:00;1008,183;26,957;0,000
2021/07/11 21:00:00;1008,825;26,717;0,000
2021/07/11 22:00:00;1009,117;26,567;0,000
2021/07/11 23:00:00;1010,225;26,600;0,000
2021/07/12 00:00:00;1009,642;26,603;0,000
2021/07/12 01:00:00;1011,450;22,613;0,005
2021/07/12 02:00:00;1031,692;24,330;0,074
2021/07/12 03:00:00;1067,683;24,180;0,057
2021/07/12 04:00:00;1065,992;24,230;0,058
2021/07/12 05:00:00;1080,633;24,453;0,060
2021/07/12 06:00:00;1082,033;24,487;0,062
2021/07/12 07:00:00;1075,792;24,390;0,058
2021/07/12 08:00:00;1065,992;24,507;0,061
2021/07/12 09:00:00;1058,175;25,007;0,064
2021/07/12 10:00:00;1050,183;25,807;0,067
2021/07/12 11:00:00;1056,133;27,400;0,072
2021/07/12 12:00:00;1089,500;27,510;0,077
2021/07/12 13:00:00;1106,533;26,863;0,068
2021/07/12 14:00:00;1113,883;25,787;0,050
2021/07/12 15:00:00;1115,167;25,777;0,057
2021/07/12 16:00:00;1113,417;25,787;0,063
2021/07/12 17:00:00;1108,925;25,780;0,068
2021/07/12 18:00:00;1104,433;25,793;0,072
2021/07/12 19:00:00;1103,675;25,770;0,073
2021/07/12 20:00:00;1109,567;25,727;0,073
2021/07/12 21:00:00;1119,658;25,730;0,072
2021/07/12 22:00:00;1130,042;25,823;0,075
2021/07/12 23:00:00;1138,383;25,733;0,077
2021/07/13 00:00:00;1142,992;25,513;0,073
2021/07/13 01:00:00;1143,458;25,420;0,071
2021/07/13 02:00:00;1140,425;25,490;0,071
2021/07/13 03:00:00;1135,000;25,633;0,072
2021/07/13 04:00:00;1126,833;25,757;0,074
2021/07/13 05:00:00;1117,733;25,840;0,076
2021/07/13 06:00:00;1108,633;25,877;0,079
2021/07/13 07:00:00;1100,117;25,897;0,081
2021/07/13 08:00:00;1092,825;25,937;0,083
2021/07/13 09:00:00;1086,525;26,057;0,086
2021/07/13 10:00:00;1080,633;26,337;0,089
2021/07/13 11:00:00;1074,800;26,907;0,089
2021/07/13 12:00:00;1069,667;27,463;0,091
2021/07/13 13:00:00;1064,650;28,127;0,093
2021/07/13 14:00:00;1060,158;28,700;0,095
2021/07/13 15:00:00;1056,250;29,163;0,097
2021/07/13 16:00:00;1052,517;29,313;0,098
2021/07/13 17:00:00;1049,833;29,320;0,100
2021/07/13 18:00:00;1048,142;29,177;0,101
2021/07/13 19:00:00;1046,392;29,043;0,103
2021/07/13 20:00:00;1044,992;28,893;0,104
2021/07/13 21:00:00;1043,592;28,763;0,107
2021/07/13 22:00:00;1042,658;28,657;0,109
2021/07/13 23:00:00;1041,258;28,527;0,111
2021/07/14 00:00:00;1039,683;28,403;0,114
2021/07/14 01:00:00;1038,167;28,210;0,117
2021/07/14 02:00:00;1036,300;28,033;0,117
2021/07/14 03:00:00;1035,192;27,860;0,118
2021/07/14 04:00:00;1034,083;27,693;0,118
2021/07/14 05:00:00;1033,033;27,477;0,118
2021/07/14 06:00:00;1032,392;27,333;0,118
2021/07/14 07:00:00;1031,575;27,210;0,118
2021/07/14 08:00:00;1030,992;27,203;0,119
2021/07/14 09:00:00;1030,350;27,467;0,120
2021/07/14 10:00:00;1029,417;27,990;0,121
2021/07/14 11:00:00;1028,600;28,743;0,121
2021/07/14 12:00:00;1027,025;29,433;0,121
2021/07/14 13:00:00;1024,983;30,110;0,122
2021/07/14 14:00:00;1023,467;30,787;0,123
2021/07/14 15:00:00;1022,008;31,187;0,124
2021/07/14 16:00:00;1020,725;31,523;0,125
2021/07/14 17:00:00;1019,792;31,583;0,127
2021/07/14 18:00:00;1020,142;31,297;0,128
2021/07/14 19:00:00;1022,008;30,677;0,130
2021/07/14 20:00:00;1021,542;29,937;0,130
2021/07/14 21:00:00;1020,492;29,157;0,130
2021/07/14 22:00:00;1020,492;28,680;0,130
2021/07/14 23:00:00;1021,308;28,210;0,131
2021/07/15 00:00:00;1021,308;27,833;0,132
2021/07/15 01:00:00;1019,733;27,567;0,131
2021/07/15 02:00:00;1019,442;27,333;0,131
2021/07/15 03:00:00;1018,508;27,157;0,130
2021/07/15 04:00:00;1018,217;26,997;0,129
2021/07/15 05:00:00;1017,867;26,893;0,128
2021/07/15 06:00:00;1018,042;26,747;0,128
2021/07/15 07:00:00;1019,267;26,733;0,128
2021/07/15 08:00:00;1020,200;26,793;0,128
2021/07/15 09:00:00;1021,017;27,127;0,129
2021/07/15 10:00:00;1021,308;27,663;0,131
2021/07/15 11:00:00;1021,892;28,787;0,134
2021/07/15 12:00:00;1024,692;29,747;0,136
2021/07/15 13:00:00;1028,308;30,483;0,136
2021/07/15 14:00:00;1032,333;30,950;0,138
2021/07/15 15:00:00;1033,733;31,243;0,139
2021/07/15 16:00:00;1034,083;31,313;0,140
2021/07/15 17:00:00;1033,558;31,150;0,141
2021/07/15 18:00:00;1032,800;30,827;0,142
2021/07/15 19:00:00;1031,692;30,377;0,143
2021/07/15 20:00:00;1030,467;29,917;0,144
2021/07/15 21:00:00;1030,467;29,570;0,145
2021/07/15 22:00:00;1031,458;29,237;0,145
2021/07/15 23:00:00;1032,217;28,973;0,146
2021/07/16 00:00:00;1032,683;28,757;0,145
2021/07/16 01:00:00;1032,975;28,610;0,144
2021/07/16 02:00:00;1033,325;28,517;0,142
2021/07/16 03:00:00;1033,617;28,473;0,140
2021/07/16 04:00:00;1033,150;28,367;0,138
2021/07/16 05:00:00;1032,975;28,237;0,136
2021/07/16 06:00:00;1032,508;28,063;0,135
2021/07/16 07:00:00;1032,100;27,913;0,134
2021/07/16 08:00:00;1031,925;27,783;0,134
2021/07/16 09:00:00;1032,975;27,547;0,134
2021/07/16 10:00:00;1032,567;27,100;0,133
2021/07/16 11:00:00;1031,750;26,697;0,138
2021/07/16 12:00:00;1031,342;26,430;0,143
2021/07/16 13:00:00;1031,167;26,303;0,145
2021/07/16 14:00:00;1031,108;26,897;0,145
2021/07/16 15:00:00;1029,592;27,763;0,144
2021/07/16 16:00:00;1034,083;28,570;0,142
2021/07/16 17:00:00;1036,708;29,213;0,140
2021/07/16 18:00:00;1038,925;28,750;0,134
2021/07/16 19:00:00;1039,567;28,277;0,133
2021/07/16 20:00:00;1039,392;27,927;0,131
2021/07/16 21:00:00;1039,392;27,627;0,129
2021/07/16 22:00:00;1039,567;27,303;0,128
2021/07/16 23:00:00;1040,383;26,990;0,126
2021/07/17 00:00:00;1041,317;26,690;0,125
2021/07/17 01:00:00;1042,717;26,447;0,124
2021/07/17 02:00:00;1047,850;26,330;0,125
2021/07/17 03:00:00;1053,975;26,343;0,126
2021/07/17 04:00:00;1059,867;26,490;0,129
2021/07/17 05:00:00;1063,133;26,483;0,130
2021/07/17 06:00:00;1065,175;26,277;0,130
2021/07/17 07:00:00;1066,283;26,093;0,127
2021/07/17 08:00:00;1067,217;26,027;0,123
2021/07/17 09:00:00;1069,083;26,113;0,120
2021/07/17 10:00:00;1070,775;26,417;0,119
2021/07/17 11:00:00;1071,708;26,683;0,119
2021/07/17 12:00:00;1072,175;27,030;0,119
2021/07/17 13:00:00;1071,067;27,343;0,119
2021/07/17 14:00:00;1069,083;27,593;0,121
2021/07/17 15:00:00;1065,933;27,773;0,123
2021/07/17 16:00:00;1063,308;27,933;0,126
2021/07/17 17:00:00;1060,158;28,080;0,129
2021/07/17 18:00:00;1057,650;28,213;0,132
2021/07/17 19:00:00;1055,433;28,240;0,133
2021/07/17 20:00:00;1054,033;28,170;0,134
2021/07/17 21:00:00;1051,700;28,030;0,135
2021/07/17 22:00:00;1049,717;27,877;0,135
2021/07/17 23:00:00;1047,500;27,727;0,135
2021/07/18 00:00:00;1046,158;27,563;0,136
2021/07/18 01:00:00;1043,767;27,470;0,135
2021/07/18 02:00:00;1041,142;27,337;0,135
2021/07/18 03:00:00;1039,858;27,210;0,135
2021/07/18 04:00:00;1038,983;27,093;0,135
2021/07/18 05:00:00;1038,167;26,957;0,135
2021/07/18 06:00:00;1037,525;26,820;0,135
2021/07/18 07:00:00;1036,475;26,693;0,135
2021/07/18 08:00:00;1035,833;26,700;0,135
2021/07/18 09:00:00;1035,192;26,800;0,135
2021/07/18 10:00:00;1034,083;27,083;0,135
2021/07/18 11:00:00;1033,033;27,483;0,136
2021/07/18 12:00:00;1031,400;27,873;0,137
2021/07/18 13:00:00;1029,708;28,250;0,137
2021/07/18 14:00:00;1028,483;28,610;0,139
2021/07/18 15:00:00;1027,083;28,797;0,139
2021/07/18 16:00:00;1025,625;29,037;0,141
2021/07/18 17:00:00;1024,983;29,037;0,141
2021/07/18 18:00:00;1024,575;28,977;0,141
2021/07/18 19:00:00;1025,042;28,773;0,141
2021/07/18 20:00:00;1025,333;28,513;0,141
2021/07/18 21:00:00;1025,217;28,253;0,141
2021/07/18 22:00:00;1025,333;28,007;0,140
2021/07/18 23:00:00;1025,100;27,810;0,140
2021/07/19 00:00:00;1024,225;27,673;0,140
2021/07/19 01:00:00;1023,350;27,557;0,140
2021/07/19 02:00:00;1022,067;27,417;0,140
2021/07/19 03:00:00;1021,775;27,283;0,140
2021/07/19 04:00:00;1021,425;27,187;0,139
2021/07/19 05:00:00;1021,658;27,077;0,139
2021/07/19 06:00:00;1021,950;27,040;0,139
2021/07/19 07:00:00;1022,242;27,000;0,139
2021/07/19 08:00:00;1022,592;27,100;0,139
2021/07/19 09:00:00;1022,533;27,293;0,140
2021/07/19 10:00:00;1021,892;27,933;0,141
2021/07/19 11:00:00;1021,425;28,803;0,143
2021/07/19 12:00:00;1020,492;29,130;0,144
2021/07/19 13:00:00;1019,675;29,403;0,145
2021/07/19 14:00:00;1017,983;29,697;0,146
2021/07/19 15:00:00;1016,875;30,177;0,147
2021/07/19 16:00:00;1017,517;29,630;0,144
2021/07/19 17:00:00;1017,517;29,287;0,144
2021/07/19 18:00:00;1018,333;28,673;0,148
2021/07/19 19:00:00;1018,742;28,427;0,147
2021/07/19 20:00:00;1018,975;28,177;0,146
2021/07/19 21:00:00;1018,508;27,913;0,145
2021/07/19 22:00:00;1018,683;27,683;0,144
2021/07/19 23:00:00;1018,683;27,407;0,144
2021/07/20 00:00:00;1018,217;27,223;0,143
2021/07/20 01:00:00;1017,867;27,067;0,143
2021/07/20 02:00:00;1016,933;26,943;0,142
2021/07/20 03:00:00;1016,933;26,843;0,142
2021/07/20 04:00:00;1017,517;26,777;0,141
2021/07/20 05:00:00;1017,517;26,727;0,141
2021/07/20 06:00:00;1017,867;26,713;0,141
2021/07/20 07:00:00;1017,575;26,703;0,141
2021/07/20 08:00:00;1017,750;26,870;0,142
2021/07/20 09:00:00;1017,750;27,170;0,143
2021/07/20 10:00:00;1018,042;27,657;0,144
2021/07/20 11:00:00;1017,342;28,240;0,146
2021/07/20 12:00:00;1016,350;28,937;0,147
2021/07/20 13:00:00;1015,183;29,650;0,149
2021/07/20 14:00:00;1013,900;29,830;0,149
2021/07/20 15:00:00;1014,075;29,613;0,148
2021/07/20 16:00:00;1013,142;30,013;0,150
2021/07/20 17:00:00;1013,608;29,553;0,150
2021/07/20 18:00:00;1014,250;29,153;0,149
2021/07/20 19:00:00;1014,425;28,747;0,147
2021/07/20 20:00:00;1015,767;28,413;0,145
2021/07/20 21:00:00;1016,350;28,223;0,145
2021/07/20 22:00:00;1016,933;27,947;0,143
2021/07/20 23:00:00;1016,758;27,670;0,141
2021/07/21 00:00:00;1016,175;27,427;0,141
2021/07/21 01:00:00;1014,717;27,213;0,139
2021/07/21 02:00:00;1013,958;26,957;0,138
2021/07/21 03:00:00;1013,783;26,723;0,137
2021/07/21 04:00:00;1013,550;26,543;0,136
2021/07/21 05:00:00;1014,017;26,420;0,136
2021/07/21 06:00:00;1014,717;26,297;0,135
2021/07/21 07:00:00;1015,242;26,347;0,135
2021/07/21 08:00:00;1015,533;26,680;0,136
2021/07/21 09:00:00;1016,000;27,140;0,137
2021/07/21 10:00:00;1016,583;28,247;0,140
2021/07/21 11:00:00;1016,700;29,147;0,143
2021/07/21 12:00:00;1016,583;30,143;0,145
2021/07/21 13:00:00;1016,058;30,897;0,148
2021/07/21 14:00:00;1014,950;31,437;0,151
2021/07/21 15:00:00;1014,075;31,823;0,152
2021/07/21 16:00:00;1013,550;32,107;0,154
2021/07/21 17:00:00;1012,967;32,113;0,155
2021/07/21 18:00:00;1013,433;31,513;0,153
2021/07/21 19:00:00;1014,075;30,883;0,153
2021/07/21 20:00:00;1014,717;30,380;0,153
2021/07/21 21:00:00;1016,233;30,090;0,153
2021/07/21 22:00:00;1019,092;29,807;0,153
2021/07/21 23:00:00;1021,892;29,497;0,153
2021/07/22 00:00:00;1023,467;29,103;0,152
2021/07/22 01:00:00;1023,933;28,753;0,152
2021/07/22 02:00:00;1023,933;28,510;0,152
2021/07/22 03:00:00;1023,292;28,293;0,151
2021/07/22 04:00:00;1022,825;28,163;0,151
2021/07/22 05:00:00;1022,358;28,067;0,150
2021/07/22 06:00:00;1022,358;28,007;0,150
2021/07/22 07:00:00;1022,533;27,927;0,149
2021/07/22 08:00:00;1022,358;27,947;0,150
2021/07/22 09:00:00;1021,775;28,130;0,150
2021/07/22 10:00:00;1020,842;28,480;0,150
2021/07/22 11:00:00;1020,200;29,107;0,150
2021/07/22 12:00:00;1019,092;30,020;0,152
2021/07/22 13:00:00;1017,517;30,677;0,154
2021/07/22 14:00:00;1015,300;31,127;0,155
2021/07/22 15:00:00;1014,367;31,343;0,156
2021/07/22 16:00:00;1014,367;30,987;0,155
2021/07/22 17:00:00;1016,233;29,910;0,145
2021/07/22 18:00:00;1048,667;24,843;0,085
2021/07/22 19:00:00;1222,325;24,190;0,079
2021/07/22 20:00:00;1231,367;23,787;0,090
2021/07/22 21:00:00;1205,000;24,117;0,099
2021/07/22 22:00:00;1184,058;25,180;0,112
2021/07/22 23:00:00;1161,542;24,623;0,113
2021/07/23 00:00:00;1138,325;24,667;0,115
2021/07/23 01:00:00;1119,950;24,823;0,119
2021/07/23 02:00:00;1107,175;25,247;0,125
2021/07/23 03:00:00;1097,317;25,350;0,129
2021/07/23 04:00:00;1089,967;24,947;0,129
2021/07/23 05:00:00;1085,125;24,887;0,130
2021/07/23 06:00:00;1083,258;24,843;0,131
2021/07/23 07:00:00;1085,008;24,913;0,134
